catalog_id,local_course_id,subjectarea_id,school_id,Alcohol and Drug Addiction Counseling,prefix,code,section,title,description,prerequisites,corequisites,generaleducation_id,level,instructor,credits,start_date,end_date,books_url,registration_url,active,course_method,seats_available,class_full
8,20FA_NAS_COM220_1,,Nassau Community College,Art,COM,220,OLA,Communication and Language,"Communication and Language is an advanced course which teaches the meaning of oral language codes and explains how and why language takes the form we observe. Issues that underlie varieties of speech such as sexism, racism, and social status are examined, and the specific mechanisms of these codes are revealed. Special emphasis is given to the oral patterns used by men and women, to the pragmatic aspects critical to communicative function, and to the study of dialectical variety and bilingualism.",Students must have satisfied all ENG remediation requirements and RDG 001 prior to starting the course.,,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,TRUE,Online,,
8,21FA_NAS_ART201_1,,Nassau Community College,Communications,ART,201,OLC,Survey of Art History I,"The development of architecture, painting and sculpture from their origins in Prehistory through the cultures of Ancient Egypt, the Middle East, Greece, Rome, and in Western Europe, from the time of Constantine to the end of the Middle Ages.",Completion of remedial courses of English and Reading.,,"Humanities, Arts",Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_COM201_1,,Nassau Community College,English & Literature,COM,201,ESO,Voice and Diction,A study of the structure and function of the speech and voice mechanism. The course is designed to provide training for the improvement of articulation and voice quality. The International Phonetic Alphabet and its use in recording the sounds of American English are studied. Emphasis is given to the practice and application of principles basic to good speech production. Voice recordings and individual conferences with the instructor are required of all students.,Students must have satisfied all ENG remediation requirements and RDG 001 prior to starting the course.,,Humanities,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_ENG203_1,,Nassau Community College,English & Literature,ENG,203,OLA,Early American Literature to 1865,"This course studies American literature through 1865. It examines the creation and emergence of American culture by engaging indigenous texts and colonial literatures (some in translation), Revolutionary Era writers, and early National writers, including some texts by former slaves. Some representative authors are: Bradford, Winthrop, Wheatley, Franklin, Irving, Poe, Douglass, Emerson, Fuller, Hawthorne. Writing is an integral component of the course.",ENG 102 or ENG 103 or ENG 109.,,Humanities,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_ENG205_1,,Nassau Community College,English & Literature,ENG,205,OLA,Early English British Literature to 1800,"Students are introduced to major English writers in Britain from the Anglo-Saxon period to the 18th century. Themes, ideas and literary form of literary works are examined with the aims of appreciating the aesthetics and understanding the historical background. Literature is examined as both a product of its time and as influential force in society. Representative writers include: Chaucer, Shakespeare, Milton, Defoe, Swift, and Pope. Writing is an integral component of the course.",ENG 102 or ENG 103 or ENG 109.,,Humanities,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_ENG222_1,,Nassau Community College,English & Literature,ENG,222,OLA,Latin American Literature,"(Dual listed with LAS 222)
This course introduces students to the range of literary traditions that comprise the literatures of Latin America. It examines literary productions in specific cultural and historical contexts. Most literary works are translated into English from Spanish or Portuguese; a few may be from indigenous languages, French, or Haitian creole. Representative countries include: the North American nation of Mexico, Central American nations such as Nicaragua, El Salvador, and Guatemala; Caribbean nations such as Cuba and Puerto Rico; and many South American nations such as Argentina, Colombia, Brazil, Chile, and Uruguay. Writing is an integral component of the course. This course may not be used for foreign language credit.",ENG 102 or ENG 103 or ENG 109.,,Humanities,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_ENG102_1,,Nassau Community College,Communications,ENG,102,OLD,Composition II,"This course is an introduction to writing about literature. The course is designed for students to practice close reading and organizing evidence to support their written interpretation and analysis of literary texts. The course offers students continued practice in drafting, revising, and editing essays. A primary goal for students is to produce clear, well-developed, well-organized, grammatical writing. For at least one essay, students use research materials.",ENG 100 or ENG 101.,,"Basic Communication, Humanities",Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_COM101_1,,Nassau Community College,Communications,COM,101,OLI,Interpersonal Communications,"This course is a study of the historical and contemporary principles and concepts of human communication. An examination of the interpersonal communication process will help the student gain an awareness of the elements which both aid and hinder communication. Skills which will increase communication effectiveness will be studied, including verbal and nonverbal behavior, listening, assertiveness, and conflict resolution. Course will incorporate an analysis of theoretical applications.",Students must have satisfied all ENG remediation requirements and RDG 001 prior to starting the course.,,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_COM101_5,,Nassau Community College,English & Literature,COM,101,OLG,Interpersonal Communications,"This course is a study of the historical and contemporary principles and concepts of human communication. An examination of the interpersonal communication process will help the student gain an awareness of the elements which both aid and hinder communication. Skills which will increase communication effectiveness will be studied, including verbal and nonverbal behavior, listening, assertiveness, and conflict resolution. Course will incorporate an analysis of theoretical applications.",Students must have satisfied all ENG remediation requirements and RDG 001 prior to starting the course.,,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_ENG101_1,,Nassau Community College,English & Literature,ENG,101,OLH,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_ENG101_3,,Nassau Community College,English & Literature,ENG,101,OLF,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_ENG101_10,,Nassau Community College,Business,ENG,101,OLC,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_BUS110_1,,Nassau Community College,Business,BUS,110,OLA,Introduction to Business,"An introduction to the role of business in American life as a primary source of goods, services, employment and income. The course provides the beginning business student and the non-business student with an understanding of the basic nature and scope of business and its relation to government and all members of society. Students examine the operation and activities of large and small enterprises and the interrelationship of the various specialized fields of business.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_BUS112_1,,Nassau Community College,Business,BUS,112,OLC,Principles of Management,"An examination of the character and structure of modern business organizations; how individuals and groups within these organizations conduct themselves as they strive for personal and enterprise goals. Topics covered include planning, organizing, directing and controlling functions of managers; human relations and motivation; financial and non-economic considerations which provide the basis of decision making. Students are involved in experiencing a combination of textbook theory and current business practices through problem solving techniques.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_BUS112_3,,Nassau Community College,Computer Information Systems,BUS,112,OLB,Principles of Management,"An examination of the character and structure of modern business organizations; how individuals and groups within these organizations conduct themselves as they strive for personal and enterprise goals. Topics covered include planning, organizing, directing and controlling functions of managers; human relations and motivation; financial and non-economic considerations which provide the basis of decision making. Students are involved in experiencing a combination of textbook theory and current business practices through problem solving techniques.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_CMP117_1,,Nassau Community College,Criminal Justice/Criminology,CMP,117,OLB,Business Computing: Concepts and Applications,"This course is designed to provide the business student with a broad-based background in the use of computer systems in business and industry. An overview of computer hardware and software concepts with their impact on business systems is an integral part of the course. Students are introduced to a variety of information systems and the development life cycle utilized in the private sector. The importance of networking structures and the analysis of data flow within business and management information systems (MIS) are covered. Use of the Internet for global electronic commerce is discussed. The hands-on component of the course provides students with substantial use of spreadsheet, database and presentation software to analyze data and solve real-life business problems. Students will be introduced to databases that exhibit the hierarchy of data and the relational database model. (Students will not receive credit for both CMP 115 and CMP 117; Computer Science or Information Technology majors will not receive credit for this course.) Laboratory fee applies.","Students must have satisfied all MAT, ENG 001 and RDG 001 developmental course requirements prior to starting the course.",,,Lower Level Undergraduate,,4,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_CRJ106_1,,Nassau Community College,Criminal Justice/Criminology,CRJ,106,OLA,Understanding Criminal Behavior,"Focuses on a branch of criminal justice dealing with criminal behavior in relation to legal principles and court cases. Practical aspects of assessment, management and treatment functions of the practitioner will be examined from both a clinical and a behavioral perspective. Students will explore theories, techniques and research methods associated with judicial settings and correctional institutions.",Completion of RDG 001 and ENG 001.,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_CRJ212_1,,Nassau Community College,Physical Science,CRJ,212,OLB,Research in Crime and Security,"(Dual listed with PSA 241)
This seminar type course offers the student an opportunity to examine specific issues, conflicts or controversies in one or more of the following discipline areas: law enforcement, loss prevention, the courts, and corrections. An interdisciplinary approach is stressed for a broader understanding. Each student is required to complete a research project under the direction of the instructor in the student's chosen area of examination.",Completion of RDG 001 and ENG 001.  At least nine credits of Criminal Justice and/or Private Security Administration.,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_GSS122_1,,Nassau Community College,Physical Science,GSS,122,OLB,Science of Energy,"This introductory course covers the scientific principles and technological innovations related to Energy resources. The study of mechanics, electricity, magnetism and thermodynamics pertinent to energy are explained. Students develop an appreciation of energy use in the contemporary world by examining alternate energy systems such as solar, wind, photovoltaic, hydro, biomass, the ocean, renewable alternative energy sources and environmental sustainability processes.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_GSS126_1,,Nassau Community College,Health,GSS,126,OLA,Forensic Technology,"The course introduces the various types of physical evidence commonly encountered at crime scenes (e.g., fingerprints, hairs, fibers, drugs, glass, etc.), and discusses comparison and identification techniques (i.e., optical examination/comparison, instrumental analysis, and various chemical processes) used for the analysis of such physical evidence. It examines the various methods used for analysis of scientific evidence in the field of forensic technology. Students learn the technology used to interpret the science and its applications.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_HED251_2,,Nassau Community College,History,HED,251,OLA,Human Sexuality,"Students receiving credit for PED 251 will not receive credit for HED 251.  Taught in cross-cultural context, this interdisciplinary course examines the diversity of family life and human sexuality. Drawing from the social and biological sciences, students explore a variety of attitudes and personal beliefs.  Topics include the history of human sexuality, sexual reproduction, gender related sexual health issues, gender roles/identity and sexual orientation.  Sexual communication, intimacy, behaviors, coupling, victimization, dysfunctions and therapy are also addressed.  Audiovisual material of a sensitive nature may be used.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_HIS161_1,,Nassau Community College,Health Information Management,HIS,161,OLA,World History:  Antiquity to 1500,"This course examines major developments in world history, from the emergence of the earliest civilizations to about 1500 C.E. How various civilizations conceptualized and responded to issues such as the nature of god(s), human nature, gender roles and relationships, and the environment are explored. Technological developments and economic, political, and social structures are also studied.",Completion of RDG 001 and/or RDG 002.,,"Social Sciences, Other World Civilizations",Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_HIT101_1,,Nassau Community College,Human Services,HIT,101,OLA,Introduction to Health Information Technology,"This course examines the concept of using health data and presenting it as usable information.  Verification of data, data timeliness, data accuracy and data appropriateness, various data sets and data sources are discussed.  Governmental requirements for data reporting are reviewed.  The basics of medical record administration, including format and documentation compliance are also discussed.  Students review and analyze actual medical records.  Laboratory fee applies. Students who received credit for HIT 250 Health Care Data Structure and Delivery Systems will not receive credit for HIT 101.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_HMS102_1,,Nassau Community College,Sociology,HMS,102,OLA,Interviewing in Human Service Practice,"This course teaches interview skills, cultural competency and assessment for beginning human service case managers.  A variety of procedures for effective interviews in different areas of practice are studied and practiced along with the holistic case management process, which links vulnerable clients with appropriate services and supports. Skills of exploration listening and documentation are addressed. Traditional lectures, role playing  and classroom experiential learning will be significant course components.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_HRS101_1,,Nassau Community College,Latin American Studies,HRS,101,OLA,Introduction to Human Rights Studies,"Introduction to Human Rights Studies uses an interdisciplinary approach incorporating sources from United Nations reports, human rights documents, legal documents, literature, film, art and media to encourage critical thinking in the study of international human rights.  This course investigates what human rights are, how they are monitored and defended by governments, international agencies and NGOs and what happens when human rights are violated.  (Important case studies will be examined).","Completion of remedial courses in MAT, ENG and RDG.",,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_LAS101_1,,Nassau Community College,Mathematics,LAS,101,OLA,Introduction to Latin American Studies,"This course introduces students to the interdisciplinary study of  the diverse nations, traditions, experiences, and concerns of the peoples in Latin America. Class, race, and ethnicity issues, gender, language, and identity will be explored through a variety of media. Sociological, political, literary, historical, and theoretical contexts will frame the examination of subjects such as family, religion, ideological perspectives, (neo) colonialism, labor, the state, the economy, the environment, and the arts.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_MAT101_2,,Nassau Community College,Mathematics,MAT,101,OLC,Concepts of Mathematics,"Topics include: formal symbolic logic, arguments, methods of proof; basic concepts of sets, set operations and probability. Consideration of number systems and computers.","Students must have satisfied all MAT, ENG 001 and RDG 001 developmental course requirements prior to starting the course.",,Mathematics,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_MAT103_1,,Nassau Community College,Marketing,MAT,103,OLA,Applied Statistics,"At least a C in MAT 102.  
A course for students concentrating in liberal arts, social science, humanities, and statistics. Through the use of computer software packages such as Excel, Lotus 1-2-3, Statistical Package for the Social Sciences (SPSS), and Minitab, the basic and more advanced ideas of descriptive and inferential statistics are studied.",Students are to be placed into MAT 103 by the following:,,Mathematics,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_MKT105_1,,Nassau Community College,Marketing,MKT,105,OLA,Sports Marketing,"This course will give the student a practical and wide ranging understanding of marketing principles as applied to today's rapidly growing field of sports marketing. An historical perspective of the industry will provide the necessary framework to gain insight into the present and future sports marketing environment. Topics include how colleges, individual athletes, pro and amateur teams, sports facilities, the Olympics and companies who manufacture sporting goods and related products successfully reach their target markets.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_MKT112_1,,Nassau Community College,Nutrition,MKT,112,OLA,Small Business Marketing,"The success of the small business marketer is challenged by large multinational corporations.  This course explores how to meet these challenges and overcome the obstacles presented in the current marketing environment.  Particular emphasis is placed on the development of guerilla marketing techniques that small business enterprises can employ.  Topics include:  building a powerful marketing plan, using e-commerce, building a competitive advantage, recognizing cultural diversity, integrating marketing and pricing strategies, choosing the right location and layout, and using small business marketing plans for globalization.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_NTR195_3,,Nassau Community College,Nursing,NTR,195,OLB,Nutrition through the Life Cycle,"This course stresses the practical application of nutritional concepts from pregnancy and birth through old age. Strategies for handling nutrition related problems, including infant feeding, introduction of solid foods, picky eaters, obesity issues, eating disorders, the use of nutritional supplements, sports nutrition, food guides and standards and label reading are among the subjects investigated.",,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_NUR100_1,,Nassau Community College,Philosophy,NUR,100,OLA,Introduction to Associate Degree Nursing,This course is designed to acquaint the student who enters the nursing program at an advanced level with the philosophy and conceptual framework of Associate degree nursing. It will also introduce the role of the professional nurse and the problem-solving process as it relates to formulating a nursing diagnosis. Open to advanced standing and articulation students or by permission of the Chairperson. This course is part of the required Nursing curriculum for students receiving advanced standing in the required nursing courses. 1 Credit.,,,,Lower Level Undergraduate,,1,9/1/20,10/24/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_PHI110_1,,Nassau Community College,Psychology,PHI,110,OLB,Biomedical Ethics,"An inquiry into the ethical problems raised by recent biomedical advances, research and clinical practice in our 20th-century culture. Genetic research, stem cell research, abortion, human experimentation, cloning, delivery of health care services, transplantation and allocation of scarce medical services, suicide and euthanasia are the main topics to be treated.",Students must have satisfied all ENG and RDG remediation requirements prior to starting the course.,,Humanities,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_PSY203_5,,Nassau Community College,Psychology,PSY,203,OLF,General Psychology I,"Designed to familiarize the student with the science of human behavior and mental states; the methods employed by psychologists; the experimental findings and applications of research; and the important contributions from the behaviorist, psychoanalytic, neuroscientific, and cognitive schools of thought. This course includes the study of learning, perception, cognition, intelligence, social influences, psychological disorders, physiological changes and developmental stages.",,,Social Sciences,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_PSY216_3,,Nassau Community College,Psychology,PSY,216,OLA,Lifespan Human Development,"This course will examine major theories and findings on human development.  Development is viewed across the life span from prenatal development through advanced old age.  The course integrates theoretical perspectives and serves as a foundation for careers in the behavioral sciences, health, and human services.",PSY 203.,,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_PSY235_1,,Nassau Community College,Sociology,PSY,235,OLA,Psychology of the Exceptional Child,"Students who have taken EDU 235 will not receive credit for PSY 235.  This course examines the psychological, learning and behavioral characteristics of each category of exceptionality.  Students will be introduced to special education laws and their implications for identification, delivery systems, transition plans, and placement procedures.  Field experience in a special education setting is required.",PSY 203 and PSY 212 or PSY 213.,,Social Sciences,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_SOC201_6,,Nassau Community College,Language,SOC,201,OLC,Introduction to Sociology,"Major theories, methodology and research findings of Sociology. The nature, organization and development of modern society. Sociological examination of varied forms of group life, including small groups, families, bureaucracies, formal organizations, social classes and ethnic groups. Analysis of social process and social change.",,,Social Sciences,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_SPA101_3,,Nassau Community College,Gender Studies,SPA,101,OLA,Beginning Spanish I,"Fundamentals of grammar, pronunciation, culture and conversation. Reading, writing, listening comprehension and simple conversational patterns. This course is not intended for students of Spanish speaking background. Laboratory fee applies. Laboratory component required.",Satisfactory completion of ENG 001 and RDG 002.,,Foreign Language,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,21FA_NAS_WST101_1,,Nassau Community College,Education,WST,101,OLA,Introduction to Women's Studies,"Focusing on the roles of women in a cross-cultural context, this course introduces the student to the discipline of Women's Studies and serves as a basis for more specialized courses. It treats such issues as women in the family, workplace, and community; images of women in the arts, professions and popular culture; and women's contributions in a variety of fields.",,,Humanities,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,FALSE,Online,,
8,20FA_NAS_ENG101_6,,Nassau Community College,English & Literature,ENG,101,OLJ,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,TRUE,Online,,
8,20FA_NAS_ENG101_7,,Nassau Community College,Accounting,ENG,101,OLM,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,TRUE,Online,,
8,20FA_NAS_ACC101_1,,Nassau Community College,English & Literature,ACC,101,OLB,Accounting I,"This course is an introduction to financial statements, analysis of the statements, and accounting concepts for business entities. Other topics include cash, receivables, inventory, non-current assets, and current liabilities.  Formerly BUS 101.  Students who have completed BUS 101 will not receive credit for ACC 101.","A student with two or more remedial requirements cannot take
this course.",,,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,TRUE,Online,,
8,20FA_NAS_ENG101_5,,Nassau Community College,English & Literature,ENG,101,OLA,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,TRUE,Online,,
8,20FA_NAS_ENG101_1,,Nassau Community College,English & Literature,ENG,101,OLK,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,TRUE,Online,,
8,20FA_NAS_ENG101_2,,Nassau Community College,English & Literature,ENG,101,OLB,Composition I,"This course prepares students to produce clear, well-developed, well-organized, grammatically correct writing. The curriculum is designed to give students guided practice in drafting, revising, and editing essays. The course is also designed to develop the skills that enable students to interpret and analyze published texts.  In addition to readings assigned in class, students respond to texts they locate themselves through research and write at least one documented or research essay. Students who have completed ENG 100 will not receive credit for ENG 101.","ENG 001, ENG 030 or placement by Department, RDG 001, concurrent enrollment in RDG 030 or placement by Department.",,Basic Communication,Lower Level Undergraduate,,3,9/1/20,12/21/20,https://www.bkstr.com/nassaustore/shop/textbooks-and-course-materials,https://www.ncc.edu/registrar/register.shtml,TRUE,Online,,
